case_id,implicate,pass_age_25_64,pass_income_floor_implicate,pass_complete_income_candidate,pass_valid_core_data,keep_age_only,keep_after_income_floor,keep_after_income_complete,keep_final
490,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
490,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
490,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
490,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
490,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
491,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
491,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
491,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
491,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
491,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
492,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
492,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
492,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
492,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
492,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
493,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
493,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
493,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
493,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
493,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
494,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
494,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
494,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
494,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
494,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
495,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
495,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
495,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
495,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
495,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
496,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
496,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
496,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
496,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
496,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
497,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
497,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
497,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
497,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
497,5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
498,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
498,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
498,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
498,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
498,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
499,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
499,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
499,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
499,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
499,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
501,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
501,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
501,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
501,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
501,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
502,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
502,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
502,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
502,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
502,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
503,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
503,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
503,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
503,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
503,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
504,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
504,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
504,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
504,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
504,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
505,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
505,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
505,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
505,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
505,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
506,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
506,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
506,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
506,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
506,5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
507,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
507,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
507,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
507,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
507,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
508,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
508,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
508,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
508,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
508,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
509,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
509,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
509,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
509,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
509,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
510,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
510,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
510,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
510,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
510,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
511,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
511,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
511,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
511,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
511,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
512,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
512,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
512,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
512,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
512,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
513,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
513,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
513,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
513,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
513,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
514,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
514,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
514,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
514,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
514,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
515,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
515,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
515,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
515,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
515,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
516,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
516,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
516,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
516,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
516,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
517,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
517,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
517,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
517,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
517,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
518,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
518,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
518,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
518,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
518,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
519,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
519,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
519,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
519,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
519,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
520,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
520,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
520,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
520,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
520,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
521,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
521,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
521,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
521,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
521,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
522,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
522,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
522,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
522,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
522,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
523,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
523,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
523,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
523,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
523,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
524,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
524,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
524,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
524,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
524,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
525,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
525,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
525,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
525,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
525,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
526,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
526,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
526,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
526,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
526,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
527,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
527,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
527,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
527,4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
527,5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
528,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
528,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
528,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
528,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
528,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
529,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
529,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
529,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
529,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
529,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
530,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
530,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
530,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
530,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
530,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
531,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
531,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
531,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
531,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
531,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
532,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
532,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
532,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
532,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
532,5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
533,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
533,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
533,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
533,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
533,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
534,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
534,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
534,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
534,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
534,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
535,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
535,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
535,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
535,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
535,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
536,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
536,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
536,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
536,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
536,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
537,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
537,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
537,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
537,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
537,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
538,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
538,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
538,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
538,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
538,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
539,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
539,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
539,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
539,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
539,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
540,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
540,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
540,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
540,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
540,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
541,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
541,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
541,3,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
541,4,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
541,5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
542,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
542,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
542,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
542,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
542,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
543,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
543,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
543,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
543,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
543,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
544,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
544,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
544,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
544,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
544,5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
545,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
545,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
545,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
545,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
545,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
546,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
546,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
546,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
546,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
546,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
547,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
547,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
547,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
547,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
547,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
548,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
548,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
548,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
548,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
548,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
549,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
549,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
549,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
549,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
549,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
550,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
550,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
550,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
550,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
550,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
551,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
551,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
551,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
551,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
551,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
552,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
552,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
552,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
552,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
552,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
553,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
